userid,orderid,orderTime,orderType,city,country,continent,,,,
1.15E+11,1092503,1485874105,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1092502,1481612674,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1092501,1479108876,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1092499,1485872635,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1092498,1490865690,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1092497,1497201483,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1092496,1504360513,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1092532,1493200808,0,东京,日本,亚洲,,,,
1.15E+11,1092549,1478619015,0,台北,中国台湾,亚洲,,,,
1.15E+11,1092550,1478689291,0,高雄,中国台湾,亚洲,,,,
1.15E+11,1092563,1492207446,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1092571,1497279914,0,香港,中国香港,亚洲,,,,
1.15E+11,1092570,1497281349,0,香港,中国香港,亚洲,,,,
1.15E+11,1092579,1494877477,0,雅典,希腊,欧洲,,,,
1.15E+11,1092597,1493242202,0,纽约,美国,北美洲,,,,
1.15E+11,1092601,1496705299,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1092603,1496959153,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1092604,1497039062,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1092605,1497038939,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1092606,1496707569,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1092625,1483473996,0,伦敦,英国,欧洲,,,,
1.15E+11,1092623,1496981752,0,伦敦,英国,欧洲,,,,
1.15E+11,1092621,1479893014,0,伦敦,英国,欧洲,,,,
1.15E+11,1092620,1489244236,0,伦敦,英国,欧洲,,,,
1.15E+11,1092626,1480098390,1,北海道--登别,日本,亚洲,,,,
1.15E+11,1092643,1497892851,0,大阪,日本,亚洲,,,,
1.15E+11,1092644,1484069824,0,东京,日本,亚洲,,,,
1.15E+11,1092645,1485376296,0,冲绳--那霸,日本,亚洲,,,,
1.15E+11,1092664,1483268817,1,大阪,日本,亚洲,,,,
1.15E+11,1092681,1493218927,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1092682,1494234175,0,伦敦,英国,欧洲,,,,
1.15E+11,1092687,1478723550,0,巴厘岛,印度尼西亚,亚洲,,,,
1.15E+11,1092697,1482931971,0,香港,中国香港,亚洲,,,,
1.15E+11,1092735,1492949133,0,纽约,美国,北美洲,,,,
1.15E+11,1092736,1492728457,0,纽约,美国,北美洲,,,,
1.15E+11,1092738,1492728762,0,纽约,美国,北美洲,,,,
1.15E+11,1092751,1494879669,0,纽约,美国,北美洲,,,,
1.15E+11,1092752,1495437850,0,纽约,美国,北美洲,,,,
1.15E+11,1092761,1498591297,0,芝加哥,美国,北美洲,,,,
1.15E+11,1092772,1492543622,0,东京,日本,亚洲,,,,
1.15E+11,1092776,1491498164,0,香港,中国香港,亚洲,,,,
1.15E+11,1092784,1503039942,0,亚特兰大,美国,北美洲,,,,
1.15E+11,1092782,1488516737,0,纽约,美国,北美洲,,,,
1.15E+11,1092780,1482731401,0,洛杉矶,美国,北美洲,,,,
1.15E+11,1092793,1478896199,0,普吉岛,泰国,亚洲,,,,
1.15E+11,1092801,1482007003,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1092802,1482352392,0,凯恩斯,澳大利亚,大洋洲,,,,
1.15E+11,1092803,1482787724,0,凯恩斯,澳大利亚,大洋洲,,,,
1.15E+11,1092804,1482006476,0,墨尔本,澳大利亚,大洋洲,,,,
1.15E+11,1092805,1482266806,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1092817,1496494967,0,香港,中国香港,亚洲,,,,
1.15E+11,1092823,1490857527,0,台北,中国台湾,亚洲,,,,
1.15E+11,1092828,1497864169,1,济州岛,韩国,亚洲,,,,
1.15E+11,1092862,1498646833,1,巴厘岛,印度尼西亚,亚洲,,,,
1.15E+11,1092861,1498646531,1,巴厘岛,印度尼西亚,亚洲,,,,
1.15E+11,1092860,1499082232,0,曼谷,泰国,亚洲,,,,
1.15E+11,1092876,1498048762,0,巴厘岛,印度尼西亚,亚洲,,,,
1.15E+11,1092878,1503655737,0,大阪,日本,亚洲,,,,
1.15E+11,1092880,1503657382,0,大阪,日本,亚洲,,,,
1.15E+11,1092921,1483698736,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1092919,1483698406,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1092913,1483700419,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1092916,1483700620,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1092925,1487697629,0,冲绳--那霸,日本,亚洲,,,,
1.15E+11,1092928,1483876701,0,曼谷,泰国,亚洲,,,,
1.15E+11,1092929,1488140724,0,曼谷,泰国,亚洲,,,,
1.15E+11,1092942,1500751229,1,皇后镇,新西兰,大洋洲,,,,
1.15E+11,1092944,1499802181,0,清迈,泰国,亚洲,,,,
1.15E+11,1092951,1483750810,0,罗马,意大利,欧洲,,,,
1.15E+11,1092952,1485685668,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1092954,1485195445,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1092959,1499888759,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1092985,1487273968,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1092997,1494298553,0,旧金山,美国,北美洲,,,,
1.15E+11,1092998,1492603744,0,旧金山,美国,北美洲,,,,
1.15E+11,1092999,1499327200,0,首尔,韩国,亚洲,,,,
1.15E+11,1093001,1494560077,0,旧金山,美国,北美洲,,,,
1.15E+11,1093002,1492945044,0,旧金山,美国,北美洲,,,,
1.15E+11,1093003,1494667932,0,旧金山,美国,北美洲,,,,
1.15E+11,1093004,1496317337,0,洛杉矶,美国,北美洲,,,,
1.15E+11,1093005,1496839452,0,台北,中国台湾,亚洲,,,,
1.15E+11,1093006,1496316112,1,洛杉矶,美国,北美洲,,,,
1.15E+11,1093009,1493310519,0,伦敦,英国,欧洲,,,,
1.15E+11,1093012,1490728690,0,巴黎,法国,欧洲,,,,
1.15E+11,1093013,1490716121,0,巴黎,法国,欧洲,,,,
1.15E+11,1093021,1488533084,0,旧金山,美国,北美洲,,,,
1.15E+11,1093023,1488634214,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093026,1488228772,0,纽约,美国,北美洲,,,,
1.15E+11,1093027,1490134749,0,普吉岛,泰国,亚洲,,,,
1.15E+11,1093028,1490189255,0,普吉岛,泰国,亚洲,,,,
1.15E+11,1093030,1490190343,0,普吉岛,泰国,亚洲,,,,
1.15E+11,1093033,1491992801,0,奥兰多,美国,北美洲,,,,
1.15E+11,1093034,1493726039,0,华盛顿,美国,北美洲,,,,
1.15E+11,1093031,1491945703,0,奥兰多,美国,北美洲,,,,
1.15E+11,1093039,1496626887,0,东京,日本,亚洲,,,,
1.15E+11,1093042,1488770355,1,伦敦,英国,欧洲,,,,
1.15E+11,1093043,1496627692,1,东京,日本,亚洲,,,,
1.15E+11,1093046,1491472809,0,大阪,日本,亚洲,,,,
1.15E+11,1093055,1495911774,0,多哈,卡塔尔,亚洲,,,,
1.15E+11,1093078,1492163041,0,墨尔本,澳大利亚,大洋洲,,,,
1.15E+11,1093079,1492162832,0,墨尔本,澳大利亚,大洋洲,,,,
1.15E+11,1093080,1487925925,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1093081,1488305952,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1093086,1488632420,1,富良野,日本,亚洲,,,,
1.15E+11,1093102,1502179620,0,东京,日本,亚洲,,,,
1.15E+11,1093105,1488585398,0,大阪,日本,亚洲,,,,
1.15E+11,1093103,1488585398,1,大阪,日本,亚洲,,,,
1.15E+11,1093106,1488585398,1,大阪,日本,亚洲,,,,
1.15E+11,1093101,1502179997,1,东京,日本,亚洲,,,,
1.15E+11,1093097,1502182807,1,东京,日本,亚洲,,,,
1.15E+11,1093098,1488585398,1,大阪,日本,亚洲,,,,
1.15E+11,1093146,1484574041,0,纽约,美国,北美洲,,,,
1.15E+11,1093147,1484564041,0,巴黎,法国,欧洲,,,,
1.15E+11,1093161,1485258346,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093166,1494086235,0,吉隆坡,马来西亚,亚洲,,,,
1.15E+11,1093168,1486303162,0,普吉岛,泰国,亚洲,,,,
1.15E+11,1093178,1485194189,1,伦敦,英国,欧洲,,,,
1.15E+11,1093176,1485193565,1,都柏林,爱尔兰,欧洲,,,,
1.15E+11,1093182,1493130045,1,巴厘岛,印度尼西亚,亚洲,,,,
1.15E+11,1093183,1493130208,1,巴厘岛,印度尼西亚,亚洲,,,,
1.15E+11,1093187,1491899763,0,旧金山,美国,北美洲,,,,
1.15E+11,1093190,1484961015,0,苏梅岛,泰国,亚洲,,,,
1.15E+11,1093193,1485128513,1,东京,日本,亚洲,,,,
1.15E+11,1093196,1485552711,0,芽庄,越南,亚洲,,,,
1.15E+11,1093200,1488899495,0,旧金山,美国,北美洲,,,,
1.15E+11,1093205,1490564871,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093206,1483055524,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093208,1489188492,0,普吉岛,泰国,亚洲,,,,
1.15E+11,1093209,1485802002,0,冲绳--那霸,日本,亚洲,,,,
1.15E+11,1093216,1483367151,0,大阪,日本,亚洲,,,,
1.15E+11,1093220,1483429048,0,东京,日本,亚洲,,,,
1.15E+11,1093232,1483808992,0,东京,日本,亚洲,,,,
1.15E+11,1093231,1483815515,1,东京,日本,亚洲,,,,
1.15E+11,1093235,1483719505,0,巴黎,法国,欧洲,,,,
1.15E+11,1093236,1486405191,1,巴黎,法国,欧洲,,,,
1.15E+11,1093238,1484505856,1,巴黎,法国,欧洲,,,,
1.15E+11,1093239,1484506310,1,巴黎,法国,欧洲,,,,
1.15E+11,1093240,1483751706,0,罗马,意大利,欧洲,,,,
1.15E+11,1093241,1483549562,0,伦敦,英国,欧洲,,,,
1.15E+11,1093244,1484873792,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093253,1484085531,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093254,1484085868,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093257,1491317360,0,波士顿,美国,北美洲,,,,
1.15E+11,1093258,1488656770,0,波士顿,美国,北美洲,,,,
1.15E+11,1093256,1494154872,0,波士顿,美国,北美洲,,,,
1.15E+11,1093260,1483024802,1,东京,日本,亚洲,,,,
1.15E+11,1093268,1484137413,0,大阪,日本,亚洲,,,,
1.15E+11,1093270,1482949864,0,大阪,日本,亚洲,,,,
1.15E+11,1093274,1484510060,0,东京,日本,亚洲,,,,
1.15E+11,1093275,1484310461,0,东京,日本,亚洲,,,,
1.15E+11,1093280,1483697704,0,曼谷,泰国,亚洲,,,,
1.15E+11,1093281,1494549200,0,雅典,希腊,欧洲,,,,
1.15E+11,1093278,1492728086,0,雅典,希腊,欧洲,,,,
1.15E+11,1093279,1493036294,0,雅典,希腊,欧洲,,,,
1.15E+11,1093285,1484075133,0,东京,日本,亚洲,,,,
1.15E+11,1093287,1483371179,1,阿姆斯特丹,荷兰,欧洲,,,,
1.15E+11,1093288,1483021557,1,巴黎,法国,欧洲,,,,
1.15E+11,1093292,1484980274,0,东京,日本,亚洲,,,,
1.15E+11,1093306,1484580290,0,东京,日本,亚洲,,,,
1.15E+11,1093305,1484850462,1,东京,日本,亚洲,,,,
1.15E+11,1093308,1483389726,0,巴厘岛,印度尼西亚,亚洲,,,,
1.15E+11,1093312,1483376062,0,台中,中国台湾,亚洲,,,,
1.15E+11,1093319,1498241439,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093322,1483123252,0,伦敦,英国,欧洲,,,,
1.15E+11,1093323,1491333026,0,曼谷,泰国,亚洲,,,,
1.15E+11,1093326,1483060678,0,清迈,泰国,亚洲,,,,
1.15E+11,1093328,1499086892,0,吉隆坡,马来西亚,亚洲,,,,
1.15E+11,1093331,1484962577,0,巴黎,法国,欧洲,,,,
1.15E+11,1093332,1483990807,0,巴黎,法国,欧洲,,,,
1.15E+11,1093347,1486287259,0,胡志明市,越南,亚洲,,,,
1.15E+11,1093356,1486913216,0,大阪,日本,亚洲,,,,
1.15E+11,1093359,1486655181,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093360,1486654887,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093363,1493201503,0,曼谷,泰国,亚洲,,,,
1.15E+11,1093364,1491152762,0,纽约,美国,北美洲,,,,
1.15E+11,1093369,1500494091,0,纽约,美国,北美洲,,,,
1.15E+11,1093381,1490654035,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093394,1486571288,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093400,1487630213,1,维也纳,奥地利,欧洲,,,,
1.15E+11,1093403,1486644913,0,纽约,美国,北美洲,,,,
1.15E+11,1093404,1496516252,0,纽约,美国,北美洲,,,,
1.15E+11,1093407,1503828540,0,普吉岛,泰国,亚洲,,,,
1.15E+11,1093410,1503828291,0,普吉岛,泰国,亚洲,,,,
1.15E+11,1093421,1502879450,0,甲米,泰国,亚洲,,,,
1.15E+11,1093431,1491127214,0,普吉岛,泰国,亚洲,,,,
1.15E+11,1093435,1497190329,1,巴厘岛,印度尼西亚,亚洲,,,,
1.15E+11,1093449,1497271862,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093454,1496663709,0,台北,中国台湾,亚洲,,,,
1.15E+11,1093459,1491137734,0,香港,中国香港,亚洲,,,,
1.15E+11,1093460,1491638851,0,香港,中国香港,亚洲,,,,
1.15E+11,1093461,1491260290,0,香港,中国香港,亚洲,,,,
1.15E+11,1093462,1491439840,0,香港,中国香港,亚洲,,,,
1.15E+11,1093463,1494939290,0,东京,日本,亚洲,,,,
1.15E+11,1093465,1491648642,0,香港,中国香港,亚洲,,,,
1.15E+11,1093473,1495459557,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093474,1491849970,0,东京,日本,亚洲,,,,
1.15E+11,1093475,1491418912,0,东京,日本,亚洲,,,,
1.15E+11,1093482,1490952043,0,墨尔本,澳大利亚,大洋洲,,,,
1.15E+11,1093485,1497394694,0,墨尔本,澳大利亚,大洋洲,,,,
1.15E+11,1093498,1491141755,0,曼谷,泰国,亚洲,,,,
1.15E+11,1093499,1491143305,0,普吉岛,泰国,亚洲,,,,
1.15E+11,1093500,1491142933,0,曼谷,泰国,亚洲,,,,
1.15E+11,1093511,1494027089,0,吉隆坡,马来西亚,亚洲,,,,
1.15E+11,1093516,1491148793,0,东京,日本,亚洲,,,,
1.15E+11,1093517,1491149087,0,东京,日本,亚洲,,,,
1.15E+11,1093520,1491903580,0,大阪,日本,亚洲,,,,
1.15E+11,1093525,1491212973,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093544,1490805593,0,普吉岛,泰国,亚洲,,,,
1.15E+11,1093550,1491509204,0,东京,日本,亚洲,,,,
1.15E+11,1093553,1492032100,0,台北,中国台湾,亚洲,,,,
1.15E+11,1093555,1495240598,0,台北,中国台湾,亚洲,,,,
1.15E+11,1093566,1491228773,0,普吉岛,泰国,亚洲,,,,
1.15E+11,1093567,1497112151,0,曼谷,泰国,亚洲,,,,
1.15E+11,1093570,1495844234,0,旧金山,美国,北美洲,,,,
1.15E+11,1093579,1492297134,0,巴塞罗那,西班牙,欧洲,,,,
1.15E+11,1093588,1502360258,0,纽约,美国,北美洲,,,,
1.15E+11,1093587,1491887986,0,纽约,美国,北美洲,,,,
1.15E+11,1093591,1492781558,0,大阪,日本,亚洲,,,,
1.15E+11,1093593,1491293672,0,香港,中国香港,亚洲,,,,
1.15E+11,1093599,1499705478,0,墨尔本,澳大利亚,大洋洲,,,,
1.15E+11,1093600,1495550701,0,墨尔本,澳大利亚,大洋洲,,,,
1.15E+11,1093610,1491594067,0,纽约,美国,北美洲,,,,
1.15E+11,1093622,1495847090,0,台北,中国台湾,亚洲,,,,
1.15E+11,1093634,1497309489,1,巴厘岛,印度尼西亚,亚洲,,,,
1.15E+11,1093635,1498595284,1,巴厘岛,印度尼西亚,亚洲,,,,
1.15E+11,1093638,1492596016,0,吉隆坡,马来西亚,亚洲,,,,
1.15E+11,1093644,1494595180,0,吉隆坡,马来西亚,亚洲,,,,
1.15E+11,1093646,1499991968,0,清迈,泰国,亚洲,,,,
1.15E+11,1093648,1490697406,0,胡志明市,越南,亚洲,,,,
1.15E+11,1093660,1501070460,0,普吉岛,泰国,亚洲,,,,
1.15E+11,1093676,1490719558,0,大阪,日本,亚洲,,,,
1.15E+11,1093682,1501183146,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093683,1500568934,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093687,1491845087,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1093689,1491845455,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1093693,1490910742,0,首尔,韩国,亚洲,,,,
1.15E+11,1093703,1492955758,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093701,1492949249,1,吉隆坡,马来西亚,亚洲,,,,
1.15E+11,1093699,1490883138,1,吉隆坡,马来西亚,亚洲,,,,
1.15E+11,1093700,1490881370,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093709,1501006651,0,清迈,泰国,亚洲,,,,
1.15E+11,1093711,1501024095,0,清迈,泰国,亚洲,,,,
1.15E+11,1093712,1492700519,0,伦敦,英国,欧洲,,,,
1.15E+11,1093722,1492250411,0,大阪,日本,亚洲,,,,
1.15E+11,1093723,1494857788,0,清迈,泰国,亚洲,,,,
1.15E+11,1093727,1497107867,0,清迈,泰国,亚洲,,,,
1.15E+11,1093731,1492596017,0,波士顿,美国,北美洲,,,,
1.15E+11,1093734,1491040816,0,曼谷,泰国,亚洲,,,,
1.15E+11,1093740,1495749156,0,台北,中国台湾,亚洲,,,,
1.15E+11,1093741,1497017120,0,台北,中国台湾,亚洲,,,,
1.15E+11,1093742,1491559212,0,花莲,中国台湾,亚洲,,,,
1.15E+11,1093744,1491040818,0,洛杉矶,美国,北美洲,,,,
1.15E+11,1093748,1495047512,1,洛杉矶,美国,北美洲,,,,
1.15E+11,1093755,1494863487,0,首尔,韩国,亚洲,,,,
1.15E+11,1093757,1492942118,0,温哥华,加拿大,北美洲,,,,
1.15E+11,1093760,1491304389,0,首尔,韩国,亚洲,,,,
1.15E+11,1093767,1492709891,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093783,1492278347,0,普吉岛,泰国,亚洲,,,,
1.15E+11,1093791,1492257688,1,北海道--札幌,日本,亚洲,,,,
1.15E+11,1093792,1492093633,0,洛杉矶,美国,北美洲,,,,
1.15E+11,1093793,1492093943,0,洛杉矶,美国,北美洲,,,,
1.15E+11,1093794,1491080258,0,洛杉矶,美国,北美洲,,,,
1.15E+11,1093795,1492846570,0,华盛顿,美国,北美洲,,,,
1.15E+11,1093796,1492092736,0,洛杉矶,美国,北美洲,,,,
1.15E+11,1093803,1494456944,0,大阪,日本,亚洲,,,,
1.15E+11,1093804,1494457886,1,东京,日本,亚洲,,,,
1.15E+11,1093806,1494458260,1,东京,日本,亚洲,,,,
1.15E+11,1093807,1494456558,1,大阪,日本,亚洲,,,,
1.15E+11,1093808,1494458818,0,东京,日本,亚洲,,,,
1.15E+11,1093810,1491060523,0,大阪,日本,亚洲,,,,
1.15E+11,1093814,1491059582,0,巴黎,法国,欧洲,,,,
1.15E+11,1093815,1491067129,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093822,1495420450,0,巴黎,法国,欧洲,,,,
1.15E+11,1093824,1495419513,0,巴黎,法国,欧洲,,,,
1.15E+11,1093827,1492111464,0,曼谷,泰国,亚洲,,,,
1.15E+11,1093828,1495016778,0,大阪,日本,亚洲,,,,
1.15E+11,1093829,1501267725,0,东京,日本,亚洲,,,,
1.15E+11,1093830,1497550320,0,大阪,日本,亚洲,,,,
1.15E+11,1093834,1493009744,0,罗马,意大利,欧洲,,,,
1.15E+11,1093836,1493175450,0,威尼斯,意大利,欧洲,,,,
1.15E+11,1093837,1493174995,0,苏黎世,瑞士,欧洲,,,,
1.15E+11,1093850,1492620914,0,台北,中国台湾,亚洲,,,,
1.15E+11,1093853,1492748507,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093852,1492936207,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093856,1490952277,0,东京,日本,亚洲,,,,
1.15E+11,1093857,1497782449,0,东京,日本,亚洲,,,,
1.15E+11,1093860,1492813446,0,柏林,德国,欧洲,,,,
1.15E+11,1093873,1502798320,0,波士顿,美国,北美洲,,,,
1.15E+11,1093874,1498663164,0,台北,中国台湾,亚洲,,,,
1.15E+11,1093884,1492164008,0,大阪,日本,亚洲,,,,
1.15E+11,1093887,1490966555,0,东京,日本,亚洲,,,,
1.15E+11,1093889,1490967047,0,巴黎,法国,欧洲,,,,
1.15E+11,1093896,1492129226,0,东京,日本,亚洲,,,,
1.15E+11,1093900,1490991824,0,高雄,中国台湾,亚洲,,,,
1.15E+11,1093907,1494260130,0,大阪,日本,亚洲,,,,
1.15E+11,1093908,1493808033,0,大阪,日本,亚洲,,,,
1.15E+11,1093905,1494264417,0,大阪,日本,亚洲,,,,
1.15E+11,1093912,1485462987,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1093913,1485464844,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1093916,1485980132,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1093918,1487876443,0,洛杉矶,美国,北美洲,,,,
1.15E+11,1093922,1503950997,0,东京,日本,亚洲,,,,
1.15E+11,1093924,1503939300,1,东京,日本,亚洲,,,,
1.15E+11,1093925,1486058858,0,墨尔本,澳大利亚,大洋洲,,,,
1.15E+11,1093930,1497007497,1,阿布扎比,阿联酋,亚洲,,,,
1.15E+11,1093947,1485544528,0,纽约,美国,北美洲,,,,
1.15E+11,1093963,1485311422,1,纽约,美国,北美洲,,,,
1.15E+11,1093974,1486035145,0,香港,中国香港,亚洲,,,,
1.15E+11,1093976,1488445450,0,波士顿,美国,北美洲,,,,
1.15E+11,1093978,1488445450,1,波士顿,美国,北美洲,,,,
1.15E+11,1093979,1487590924,0,拉斯维加斯,美国,北美洲,,,,
1.15E+11,1093981,1488445450,1,波士顿,美国,北美洲,,,,
1.15E+11,1093986,1501320812,1,东京,日本,亚洲,,,,
1.15E+11,1093985,1485839824,1,成田市,日本,亚洲,,,,
1.15E+11,1093984,1485726256,1,东京,日本,亚洲,,,,
1.15E+11,1093990,1496490738,0,香港,中国香港,亚洲,,,,
1.15E+11,1093992,1486346634,0,东京,日本,亚洲,,,,
1.15E+11,1093993,1485782519,0,东京,日本,亚洲,,,,
1.15E+11,1093995,1486409666,0,东京,日本,亚洲,,,,
1.15E+11,1093999,1485904067,1,曼谷,泰国,亚洲,,,,
1.15E+11,1094000,1485902961,1,曼谷,泰国,亚洲,,,,
1.15E+11,1093998,1485903220,1,曼谷,泰国,亚洲,,,,
1.15E+11,1094002,1487370885,0,纽约,美国,北美洲,,,,
1.15E+11,1094005,1488980387,0,波士顿,美国,北美洲,,,,
1.15E+11,1094007,1488975984,1,波士顿,美国,北美洲,,,,
1.15E+11,1094012,1487759055,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1094016,1500398993,0,台北,中国台湾,亚洲,,,,
1.15E+11,1094027,1496733625,0,墨尔本,澳大利亚,大洋洲,,,,
1.15E+11,1094028,1492087981,0,墨尔本,澳大利亚,大洋洲,,,,
1.15E+11,1094029,1494241901,0,墨尔本,澳大利亚,大洋洲,,,,
1.15E+11,1094036,1494351119,0,香港,中国香港,亚洲,,,,
1.15E+11,1094037,1502613736,0,京都,日本,亚洲,,,,
1.15E+11,1094038,1501883829,0,大阪,日本,亚洲,,,,
1.15E+11,1094040,1488304505,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1094041,1491060188,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1094043,1501523454,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1094045,1490782763,0,东京,日本,亚洲,,,,
1.15E+11,1094051,1487240637,0,温哥华,加拿大,北美洲,,,,
1.15E+11,1094068,1494322278,0,清迈,泰国,亚洲,,,,
1.15E+11,1094070,1494321432,0,曼谷,泰国,亚洲,,,,
1.15E+11,1094074,1490028244,0,东京,日本,亚洲,,,,
1.15E+11,1094078,1493019156,0,凯恩斯,澳大利亚,大洋洲,,,,
1.15E+11,1094080,1493452101,0,东京,日本,亚洲,,,,
1.15E+11,1094089,1487634746,0,东京,日本,亚洲,,,,
1.15E+11,1094087,1487577225,0,东京,日本,亚洲,,,,
1.15E+11,1094092,1494250674,0,东京,日本,亚洲,,,,
1.15E+11,1094096,1492522590,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1094105,1489330107,0,大阪,日本,亚洲,,,,
1.15E+11,1094104,1489413290,1,奈良,日本,亚洲,,,,
1.15E+11,1094103,1489415988,1,京都,日本,亚洲,,,,
1.15E+11,1094102,1489416972,1,岐阜县,日本,亚洲,,,,
1.15E+11,1094098,1489404890,1,大阪,日本,亚洲,,,,
1.15E+11,1094100,1489415236,1,京都,日本,亚洲,,,,
1.15E+11,1094099,1489420193,0,东京,日本,亚洲,,,,
1.15E+11,1094107,1488899902,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1094112,1494411737,0,蒙特利尔,加拿大,北美洲,,,,
1.15E+11,1094116,1496399714,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1094115,1488885630,0,大阪,日本,亚洲,,,,
1.15E+11,1094117,1496400226,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1094114,1495796813,0,悉尼,澳大利亚,大洋洲,,,,
1.15E+11,1094131,1494197010,1,大阪,日本,亚洲,,,,
1.15E+11,1094135,1499532441,0,墨尔本,澳大利亚,大洋洲,,,,
1.15E+11,1094136,1492163119,0,墨尔本,澳大利亚,大洋洲,,,,
1.15E+11,1094137,1492712492,0,墨尔本,澳大利亚,大洋洲,,,,
1.15E+11,1094139,1498001783,0,墨尔本,澳大利亚,大洋洲,,,,
1.15E+11,1094142,1489076451,1,佛罗伦萨,意大利,欧洲,,,,
1.15E+11,1094143,1489344035,1,摩纳哥,法国,欧洲,,,,
1.15E+11,1094144,1489139884,0,巴厘岛,印度尼西亚,亚洲,,,,
1.15E+11,1094146,1489140440,0,巴厘岛,印度尼西亚,亚洲,,,,
1.15E+11,1094147,1489666930,0,伦敦,英国,欧洲,,,,
1.15E+11,1094150,1489610852,0,吉隆坡,马来西亚,亚洲,,,,
1.15E+11,1094155,1489669271,0,蒙特利尔,加拿大,北美洲,,,,
1.15E+11,1094157,1489622250,1,台中,中国台湾,亚洲,,,,
1.15E+11,1094176,1493369401,0,旧金山,美国,北美洲,,,,
1.15E+11,1094171,1493287089,0,西雅图,美国,北美洲,,,,
1.15E+11,1094172,1489191190,1,圣地亚哥,美国,北美洲,,,,
1.15E+11,1094170,1493287782,1,西雅图,美国,北美洲,,,,
1.15E+11,1094169,1489191333,1,圣地亚哥,美国,北美洲,,,,
1.15E+11,1094168,1490174159,1,圣地亚哥,美国,北美洲,,,,
1.15E+11,1094166,1493290593,0,西雅图,美国,北美洲,,,,
1.15E+11,1094182,1489622566,0,新加坡,新加坡,亚洲,,,,
1.15E+11,1094184,1488836481,0,东京,日本,亚洲,,,,
1.15E+11,1094186,1489693452,0,台中,中国台湾,亚洲,,,,
1.15E+11,1094191,1490355357,0,纽约,美国,北美洲,,,,
1.15E+11,1094197,1493302292,0,洛杉矶,美国,北美洲,,,,
